bh_id,country,swl_m,swl_date,comment_water_level,data_owner,contact_person,email,file_name,latitude,longitude
A1N0002,South Africa,53.25,1991-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,55.54,1994-01-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,55.54,1994-02-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,55.59,1994-04-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,55.18,1996-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,45.92,1996-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,58.23,1996-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,55.3,1998-11-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,59.0,1999-06-06,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,59.4,2000-01-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,54.33,2000-02-01,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.33,2000-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,44.64,2000-09-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,34.99,2001-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,34.96,2001-08-08,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,34.96,2001-08-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,34.94,2001-10-23,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.46,2004-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.46,2004-04-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.46,2004-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.5,2004-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.52,2004-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.5,2004-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.46,2004-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,23.47,2005-01-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,22.15,2011-09-27,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
D4N1468,South Africa,7.4,1997-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1468_WaterLevels.csv,-25.5952,25.8815
D4N1468,South Africa,7.85,1997-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1468_WaterLevels.csv,-25.5952,25.8815
D4N1468,South Africa,8.43,1997-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1468_WaterLevels.csv,-25.5952,25.8815
D4N1468,South Africa,8.01,1997-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1468_WaterLevels.csv,-25.5952,25.8815
D4N1468,South Africa,9.15,1997-10-31,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1468_WaterLevels.csv,-25.5952,25.8815
D4N1468,South Africa,13.67,1998-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1468_WaterLevels.csv,-25.5952,25.8815
D4N1468,South Africa,14.8,1998-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1468_WaterLevels.csv,-25.5952,25.8815
