FID,bh_id_sadc,bh_id,bh_type,country,longitude,latitude,geod_datum,elev_m_dem,elevation,bh_depth,compl_date,swl_m,swl_date,yield_l_s,yieldtype,ec_ms_m,tds_mg_l,f_mg_l,no3_mg_l,lith,reliabilit,bh_status,hgm_litho,hgm_aqtype,hgm_produc,dataowner,contact_person,email,file_name,province,wgs84
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_139a,643292,2426CC00259,unknown,South Africa,26.04965,-24.78397,WGS84,1119,1120,78.9,1965-11-24,45.7,1965-11-24,1.11,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DLMT,SOIL",unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.04965 -24.78397
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_139c,663630,2525BB00207,unknown,South Africa,25.96631,-25.06729,WGS84,1115,1120,64.9,1960-08-31,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,GRNT,HNFL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_13a9,643273,2426CC00240,unknown,South Africa,26.1163,-24.934,WGS84,1051,1040,57.9,1954-01-19,-9999.0,,0.01,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,SHLE",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1163 -24.934
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_13bf,663770,2525BD00023,unknown,South Africa,25.96631,-25.41727,WGS84,1235,1240,67.4,1966-11-30,39.6,1966-11-30,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"LAVA,QRTZ,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.41727
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_13d0,665373,2526AA00176,unknown,South Africa,26.14133,-25.06729,WGS84,1075,1060,76.5,1943-11-08,39.6,1943-11-08,0.23,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,GRVL,QRTZ,SNDS,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.14133 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_13d2,643100,2426CC00067,unknown,South Africa,26.08298,-24.9673,WGS84,1068,1060,80.8,1939-09-28,46.3,1939-09-28,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DIBS,NORT,QRTZ,SHLE",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.08298 -24.9673
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_13e5,665837,2526AC00010,unknown,South Africa,26.06635,-25.3006,WGS84,1186,1200,25.0,1946-08-27,9.8,1946-08-27,2.02,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.06635 -25.3006
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_142b,643264,2426CC00231,unknown,South Africa,26.13296,-24.76738,WGS84,1121,1120,37.2,1960-02-08,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,DLMT,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13296 -24.76738
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_142c,665389,2526AA00192,unknown,South Africa,26.1413,-25.06739,WGS84,1075,1060,121.9,1972-04-12,50.3,1972-04-12,0.85,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,NORT,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1413 -25.06739
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_142d,665587,2526AA00392,unknown,South Africa,26.14129,-25.0715,WGS84,1076,1080,126.0,1991-10-07,17.0,1991-10-07,1.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,DIBS,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.14129 -25.0715
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1444,643395,2426CD00012,unknown,South Africa,26.03602,-25.05951,WGS84,1138,1140,23.2,1913-06-14,19.8,1913-06-14,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DIBS,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.03602 -25.05951
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1459,663850,2525BD00105,unknown,South Africa,25.88295,-25.29282,WGS84,1283,1280,30.5,1953-06-10,10.7,1953-06-10,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88295 -25.29282
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_149d,663507,2525BB00081,unknown,South Africa,25.88296,-25.10062,WGS84,1082,1080,69.2,1964-11-12,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,TUFF",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88296 -25.10062
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_14a3,663528,2525BB00102,unknown,South Africa,25.98297,-25.10062,WGS84,1146,1140,80.5,1961-06-02,21.9,1961-06-02,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,QRTZ,SNDS",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.98297 -25.10062
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_14a5,665454,2526AA00257,unknown,South Africa,26.16639,-25.15061,WGS84,1057,1040,70.1,1956-01-13,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,NORT",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16639 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_14ea,663502,2525BB00076,unknown,South Africa,25.88296,-25.10062,WGS84,1082,1080,73.2,1953-04-02,24.4,1953-04-02,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88296 -25.10062
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_14ed,665467,2526AA00270,unknown,South Africa,26.1663,-25.15077,WGS84,1057,1040,108.8,1965-10-15,86.9,1965-10-15,0.08,unknown,-9999.0,-9999.0,-9999.0,-9999.0,QRTZ,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1663 -25.15077
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_14f6,665849,2526AC00022,unknown,South Africa,26.06641,-25.3006,WGS84,1186,1200,71.0,1975-04-08,14.6,1975-04-08,0.98,unknown,-9999.0,-9999.0,-9999.0,-9999.0,GRNT,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.06641 -25.3006
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_14f7,663936,2525BD00193,unknown,South Africa,25.84323,-25.30116,WGS84,1155,1220,72.0,1999-11-08,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.84323 -25.30116
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_156d,663910,2525BD00167,unknown,South Africa,25.87492,-25.40736,WGS84,1215,1430,101.0,1993-11-19,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLCR,DLMT,SOIL,WAD,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.87492 -25.40736
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1570,643036,2426CC00003,unknown,South Africa,26.16631,-24.82092,WGS84,1278,1120,65.8,1937-06-16,31.7,1937-06-16,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"SHLE,SOIL",unknown,unknown,Dolomite and limestone,Karst,"Karst aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16631 -24.82092
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_15a7,663894,2525BD00150,unknown,South Africa,25.78573,-25.4231,WGS84,1450,1460,154.0,1994-11-07,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DLRT,SAND,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.78573 -25.4231
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_15ed,665836,2526AC00009,unknown,South Africa,26.0663,-25.30063,WGS84,1186,1200,45.1,1946-07-23,29.0,1946-07-23,0.76,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"GRVL,QRTZ,SHLE,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0663 -25.30063
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_15f6,665947,2526AC00120,unknown,South Africa,26.03296,-25.31176,WGS84,1303,1360,167.0,1973-10-24,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"HNFL,VNQZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.03296 -25.31176
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1600,663602,2525BB00178,unknown,South Africa,25.96631,-25.06729,WGS84,1115,1120,-9999.0,1945-10-12,36.6,1945-10-12,1.51,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DIBS,GRVL,NORT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1619,665361,2526AA00164,unknown,South Africa,26.09156,-25.15061,WGS84,1098,1100,100.6,1970-08-04,38.1,1970-08-04,0.38,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CHRT,DLRT,NORT,QRTZ,SAND",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09156 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1645,666001,2526AC00174,unknown,South Africa,26.11638,-25.31727,WGS84,1181,1180,120.0,1976-01-07,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,DLRT,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.11638 -25.31727
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1659,665323,2526AA00123,unknown,South Africa,26.09137,-25.15061,WGS84,1098,1100,66.5,1954-05-13,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,QRTZ",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09137 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_168c,665529,2526AA00333,unknown,South Africa,26.0163,-25.11729,WGS84,1157,1160,114.0,1983-01-25,40.0,1983-01-25,0.07,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"ALVM,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0163 -25.11729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_169b,665563,2526AA00367,unknown,South Africa,26.14963,-25.07149,WGS84,1075,1080,150.0,1992-06-03,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DLRT,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.14963 -25.07149
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_16ab,663474,2525BB00048,unknown,South Africa,25.91631,-25.15061,WGS84,1115,1100,46.9,1960-10-18,31.4,1960-10-18,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DLRT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.91631 -25.15061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_16b1,665432,2526AA00235,unknown,South Africa,26.1163,-25.21743,WGS84,1052,1040,125.0,1975-05-16,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,GRNT,unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.1163 -25.21743
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_16c8,663724,2525BC00052,unknown,South Africa,25.74545,-25.40504,WGS84,1379,1370,118.0,1994-12-03,49.1,1994-12-03,21.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"CLAY,DLMT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.74545 -25.40504
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_16fc,643117,2426CC00084,unknown,South Africa,26.08296,-24.9674,WGS84,1068,1060,31.7,1966-11-28,24.4,1966-11-28,1.28,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,NORT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.08296 -24.9674
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_16fd,663505,2525BB00079,unknown,South Africa,25.88296,-25.10062,WGS84,1082,1080,64.3,1953-10-06,12.2,1953-10-06,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,GRNT",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.88296 -25.10062
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_170e,642130,2425DD00004,unknown,South Africa,25.97435,-24.7537,WGS84,1074,1070,75.0,1994-10-01,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,unknown,unknown,unknown,"Volcanic rocks, extrusive",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.97435 -24.7537
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_171e,663527,2525BB00101,unknown,South Africa,25.98297,-25.10062,WGS84,1146,1140,55.5,1961-04-29,43.6,1961-04-29,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLCL,QRTZ",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.98297 -25.10062
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1729,643334,2426CC00301,unknown,South Africa,26.13296,-24.76744,WGS84,1121,1120,91.0,1974-02-27,20.0,1974-02-27,0.28,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,CHLK",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13296 -24.76744
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_172e,663566,2525BB00140,unknown,South Africa,25.96631,-25.20061,WGS84,1140,1140,71.6,1964-06-26,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,TUFF",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.96631 -25.20061
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_175b,665278,2526AA00078,unknown,South Africa,26.0663,-25.23399,WGS84,1076,1060,63.1,1957-02-04,50.6,1959-09-15,0.18,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0663 -25.23399
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_176f,665592,2526AA00397,unknown,South Africa,26.16909,-25.14367,WGS84,1058,1040,180.0,1991-08-15,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"ALVM,LAVA",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.16909 -25.14367
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_177d,665331,2526AA00132,unknown,South Africa,26.0913,-25.15073,WGS84,1098,1100,73.2,1960-03-15,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"GRVL,NORT",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0913 -25.15073
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_177e,663577,2525BB00151,unknown,South Africa,25.83295,-25.06729,WGS84,1074,1080,114.3,1966-03-29,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"MUD,SNDS",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.83295 -25.06729
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1784,663605,2525BB00182,unknown,South Africa,25.97575,-25.05229,WGS84,1111,1120,62.5,1949-12-10,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"NORT,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,25.97575 -25.05229
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_17e0,665276,2526AA00076,unknown,South Africa,26.0663,-25.23398,WGS84,1076,1060,82.3,1948-10-01,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,GRVL,QRTZ,SOIL,",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.0663 -25.23398
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_185c,666164,2526AC00338,unknown,South Africa,26.11769,-25.32754,WGS84,1235,1250,75.0,1994-09-06,10.3,1994-10-11,1.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"QRTZ,SHLE,SOIL",unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.11769 -25.32754
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1868,665541,2526AA00345,unknown,South Africa,26.03296,-25.13395,WGS84,1193,1200,92.0,1979-02-02,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,QRTZ,unknown,unknown,"Paragneiss, quartzite, schiste, phyllite, amphibolite",Fissured,"Fissured aquifers, moderate potential",SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.03296 -25.13395
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_1898,665411,2526AA00214,unknown,South Africa,26.13407,-25.21144,WGS84,1046,1020,53.3,1949-06-04,39.6,1949-06-04,0.64,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"DIBS,QRTZ,SOIL",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.13407 -25.21144
gip_BHdata_southafrica_northwest.fid--fe71d54_16abf8dcf71_18a1,665315,2526AA00115,unknown,South Africa,26.09133,-25.15061,WGS84,1098,1100,54.9,1949-07-18,-9999.0,,-9999.0,unknown,-9999.0,-9999.0,-9999.0,-9999.0,"BLDR,DIBS,QRTZ,SOIL,",unknown,unknown,"Granite, syenite,  gabbro, gneiss and migmatites",Low potential,Generally low potential,SADC-GIP,Brighton Munyai,Brighton@sadc-gmi.org,ramotsw_TBA_Botswana_boreholes.dbf,North West,26.09133 -25.15061
